City Name,Cellular Carrier,Carrier MCC,Carrier MNC,Device Language,Device Model,Device OS,Device OS Version,Country / Region,App Version,Event Time (UTC),GPS Time (UTC),Latitude,Longitude,Analytics Event Type
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:27.708,2021-12-07 23:26:24.796,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:26.843,2021-12-07 23:26:24.796,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:26.843,2021-12-07 23:26:24.796,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:26.843,2021-12-07 23:26:24.796,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:26.673,2021-12-07 23:26:24.796,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:26.673,2021-12-07 23:26:24.796,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:25.801,2021-12-07 23:26:24.796,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:25.622,2021-12-07 23:26:24.796,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:24.168,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:24.151,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:24.151,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:24.151,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:24.151,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:24.054,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:24.025,2021-12-07 23:26:18.174,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:24.017,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:24.016,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:23.475,2021-12-07 23:26:18.174,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:23.475,2021-12-07 23:26:18.174,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:23.475,2021-12-07 23:26:18.174,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:23.451,2021-12-07 23:26:18.174,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:23.426,2021-12-07 23:26:18.174,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:22.351,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:22.350,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.809,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.807,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.807,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.802,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.802,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.802,2021-12-07 23:26:18.174,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.801,2021-12-07 23:26:18.174,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.801,2021-12-07 23:26:18.174,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.793,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.291,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:21.288,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.818,2021-12-07 23:26:18.174,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.817,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.816,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.816,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.800,2021-12-07 23:26:18.174,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.785,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.785,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.785,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.776,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.775,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.775,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.774,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.768,2021-12-07 23:26:18.174,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:20.763,2021-12-07 23:26:18.174,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:19.524,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:19.524,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:19.524,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:19.496,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:19.496,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:19.496,2021-12-07 23:26:18.174,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:19.490,2021-12-07 23:26:18.174,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:16.905,2021-12-07 23:26:11.570,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:16.386,2021-12-07 23:26:11.570,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:16.386,2021-12-07 23:26:11.570,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:16.386,2021-12-07 23:26:11.570,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:16.386,2021-12-07 23:26:11.570,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:16.386,2021-12-07 23:26:11.570,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:16.386,2021-12-07 23:26:11.570,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:14.923,2021-12-07 23:26:11.570,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:13.568,2021-12-07 23:26:11.570,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.185,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.184,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.184,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.184,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.184,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.184,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.184,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.184,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.184,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.184,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.183,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.183,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.183,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.183,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.183,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:05.183,2021-12-07 23:26:04.997,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:04.933,2021-12-07 23:26:04.462,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:04.882,2021-12-07 23:26:04.462,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:04.571,2021-12-07 23:26:04.462,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:04.562,2021-12-07 23:26:04.462,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:04.559,2021-12-07 23:26:04.462,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:04.553,2021-12-07 23:26:04.462,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:04.547,2021-12-07 23:26:04.462,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:04.354,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:03.826,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:03.826,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:03.826,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:03.826,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:03.730,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:03.556,2021-12-07 23:25:58.444,33.15106,-96.83657,lifecycle
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:03.533,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:03.532,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:03.518,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.972,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.970,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.941,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.937,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.934,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.934,2021-12-07 23:25:58.444,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.925,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.924,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.922,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.623,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.616,2021-12-07 23:25:58.444,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.616,2021-12-07 23:25:58.444,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.595,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.590,2021-12-07 23:25:58.444,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:02.589,2021-12-07 23:25:58.444,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:01.895,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:01.372,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:01.372,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:01.372,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:01.371,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:01.371,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:01.371,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:01.371,2021-12-07 23:25:58.444,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:26:01.293,2021-12-07 23:25:58.444,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:59.661,2021-12-07 23:25:58.444,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:58.282,2021-12-07 23:25:57.885,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.441,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.440,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.440,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.440,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.440,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.440,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:50.440,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:49.947,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:49.698,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:49.469,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:49.462,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:49.458,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:49.432,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:49.419,2021-12-07 23:25:45.333,33.15106,-96.83657,tap
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:48.828,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:48.786,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:48.171,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:48.032,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:48.032,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:48.032,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:48.031,2021-12-07 23:25:45.333,33.15106,-96.83657,impression
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:47.765,2021-12-07 23:25:45.333,33.15106,-96.83657,lifecycle
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:47.681,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
dallas,Carrier,310,260,en_US,"iPhone13,3",ios,15.1.1,US,6.87.10003,2021-12-07 23:25:47.679,2021-12-07 23:25:45.333,33.15106,-96.83657,custom
