Territory,Restaurant ID,Order ID,Order Time,Order Status,Item Name,Customizations,Special Instructions,Item Price,Order Price,Currency
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,d621bfab-7bdf-42ce-814d-f441ec4c4992,2020-09-26 00:04:13 +0000 UTC,completed,Creamy Ranch Sauce,,,0,18.06,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,d621bfab-7bdf-42ce-814d-f441ec4c4992,2020-09-26 00:04:13 +0000 UTC,completed,Creamy Ranch Sauce,,,0,18.06,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,5e5b0c77-e96d-4f93-8f6e-d5ebee8e136e,2020-09-18 23:03:30 +0000 UTC,completed,Chicken Platter,"Regular, Chopped Onions","No pita bread, extra rice instead",10.95,17.26,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,5e5b0c77-e96d-4f93-8f6e-d5ebee8e136e,2020-09-18 23:03:30 +0000 UTC,completed,Fries,,,3.49,17.26,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,b82b6231-83a2-4429-b4d0-373c39d9b0ed,2020-09-09 22:42:15 +0000 UTC,completed,Fries,,,3.49,17.26,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,b82b6231-83a2-4429-b4d0-373c39d9b0ed,2020-09-09 22:42:15 +0000 UTC,completed,Chicken Platter,"Regular, Chopped Onions","No pita bread, extra rice instead",10.95,17.26,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,f014e001-4391-453a-ac2f-325ac8ac4369,2020-09-04 22:36:21 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun, Big Mac",,5.39,18.06,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,f014e001-4391-453a-ac2f-325ac8ac4369,2020-09-04 22:36:21 +0000 UTC,completed,Medium French Fries,"Salt, Large French Fries",,2.75,18.06,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,f014e001-4391-453a-ac2f-325ac8ac4369,2020-09-04 22:36:21 +0000 UTC,completed,Regular Oreo McFlurry,"Regular Oreo McFlurry, Oreo Topping",,3.35,18.06,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,f014e001-4391-453a-ac2f-325ac8ac4369,2020-09-04 22:36:21 +0000 UTC,completed,Ketchup Packet,,,0,18.06,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,f014e001-4391-453a-ac2f-325ac8ac4369,2020-09-04 22:36:21 +0000 UTC,completed,Ketchup Packet,,,0,18.06,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,f014e001-4391-453a-ac2f-325ac8ac4369,2020-09-04 22:36:21 +0000 UTC,completed,Ketchup Packet,,,0,18.06,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,f014e001-4391-453a-ac2f-325ac8ac4369,2020-09-04 22:36:21 +0000 UTC,completed,Ketchup Packet,,,0,18.06,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,f014e001-4391-453a-ac2f-325ac8ac4369,2020-09-04 22:36:21 +0000 UTC,completed,Ketchup Packet,,,0,18.06,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,f014e001-4391-453a-ac2f-325ac8ac4369,2020-09-04 22:36:21 +0000 UTC,completed,6 Piece McNuggets,"Tangy BBQ Dipping Sauce, 6 Piece McNuggets",,2.4,18.06,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,48d365bb-805c-46b3-ab2d-330e22b2dbe1,2020-09-03 03:38:25 +0000 UTC,completed,White Sauce,,,0.95,27.39,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,48d365bb-805c-46b3-ab2d-330e22b2dbe1,2020-09-03 03:38:25 +0000 UTC,completed,White Sauce,,,0.95,27.39,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,48d365bb-805c-46b3-ab2d-330e22b2dbe1,2020-09-03 03:38:25 +0000 UTC,completed,Combo Platter,"Small (Default Small- if regular not selected), Gyro & Chicken, Gyro, Sliced Jalapenos, No Lettuce, No Tomatoes",,10.95,27.39,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,48d365bb-805c-46b3-ab2d-330e22b2dbe1,2020-09-03 03:38:25 +0000 UTC,completed,Hot Sauce,,,0.5,27.39,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,48d365bb-805c-46b3-ab2d-330e22b2dbe1,2020-09-03 03:38:25 +0000 UTC,completed,Chicken Platter,"Regular, Chopped Onions",,10.95,27.39,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,76c0a6fc-1655-470f-a93a-7a15a4098b78,2020-08-28 22:12:25 +0000 UTC,completed,Chicken Platter,"Regular, Chopped Onions","No pita bread, extra rice instead",10.95,16.22,USD
p,28d5a6a9-f753-4a66-9cf6-8f55d7c5a1f9,aae8ac32-2615-4962-9c02-0fa1515c9430,2020-08-21 21:19:02 +0000 UTC,completed,Sesame Chicken,Steamed Rice,,11.95,18.21,USD
p,28d5a6a9-f753-4a66-9cf6-8f55d7c5a1f9,aae8ac32-2615-4962-9c02-0fa1515c9430,2020-08-21 21:19:02 +0000 UTC,completed,Egg Drop Soup,Large,,2.49,18.21,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,69d37e7e-2c12-43e0-883b-9cf0dadf030b,2020-08-18 23:14:48 +0000 UTC,completed,Chicken Platter,"Regular, Chopped Onions",,10.95,27.26,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,69d37e7e-2c12-43e0-883b-9cf0dadf030b,2020-08-18 23:14:48 +0000 UTC,completed,Combo Platter,"Regular, Chicken, Beef Gyro, Sliced Jalapenos, No Lettuce, No Tomatoes",,10.95,27.26,USD
p,28d5a6a9-f753-4a66-9cf6-8f55d7c5a1f9,0ba34932-9ea7-455e-a389-85a73b2798a0,2020-08-14 21:08:45 +0000 UTC,completed,Egg Drop Soup,Large,,2.49,18.21,USD
p,28d5a6a9-f753-4a66-9cf6-8f55d7c5a1f9,0ba34932-9ea7-455e-a389-85a73b2798a0,2020-08-14 21:08:45 +0000 UTC,completed,General Tso's Chicken,Steamed Rice,Spicy please ,11.95,18.21,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,cc1cc783-b2ee-48fd-985d-74c68be60e88,2020-08-12 20:46:31 +0000 UTC,completed,Chicken Platter,"Regular, Chopped Onions","No pita bread, extra rice instead",10.95,16.72,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,f2f5c270-8acf-46a6-863e-d6b0d0e55598,2020-08-07 22:27:57 +0000 UTC,completed,Chicken Platter,Regular,"No pita bread, extra rice instead",10.95,16.72,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,058beb12-83a2-4043-8d5c-84a1d8641851,2020-07-31 20:31:47 +0000 UTC,completed,Chicken Platter,"Regular, Chopped Onions","No pita bread, extra rice instead",10.95,17.72,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,7135bb04-0b73-419f-936c-6d41291f2048,2020-07-27 22:52:58 +0000 UTC,completed,Chicken Platter,"Regular, Chopped Onions","No pita bread, extra rice instead",10.95,17.72,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c89b9ef4-d1ca-49d1-9f6f-9fbefd57ee68,2020-07-24 21:56:16 +0000 UTC,completed,Baklava (Full Square),,,3.75,18.57,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c89b9ef4-d1ca-49d1-9f6f-9fbefd57ee68,2020-07-24 21:56:16 +0000 UTC,completed,Chicken Platter,"Regular, Chopped Onions",No pita bread. Extra rice instead. ,10.95,18.57,USD
p,3913e38a-f21b-4625-a485-729dce5dfdd1,18c4c946-f2c9-41ea-8472-ffa1f9b9a1aa,2020-07-20 23:06:17 +0000 UTC,completed,Short Rib Radiatori,,,20,23.65,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,cdf4708c-da49-4e54-8e20-4dd41b0d934f,2020-03-05 02:34:58 +0000 UTC,canceled,Cheeseburger,"Mustard, Ketchup, Diced Onions, Pickle, American Cheese, Meat, Regular Bun, Salt, Cheeseburger",,1,0,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,cdf4708c-da49-4e54-8e20-4dd41b0d934f,2020-03-05 02:34:58 +0000 UTC,canceled,Medium French Fries,"Salt, Large French Fries",,2.29,0,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,cdf4708c-da49-4e54-8e20-4dd41b0d934f,2020-03-05 02:34:58 +0000 UTC,canceled,Medium French Fries,"Salt, Large French Fries",,2.29,0,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,cdf4708c-da49-4e54-8e20-4dd41b0d934f,2020-03-05 02:34:58 +0000 UTC,canceled,6 Piece Buttermilk Crispy Chicken Tenders,"Tangy BBQ Dipping Sauce, Sweet N Sour Dipping Sauce, Creamy Ranch Sauce, 6 Piece Buttermilk Crispy Chicken Tenders",,5.89,0,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,cdf4708c-da49-4e54-8e20-4dd41b0d934f,2020-03-05 02:34:58 +0000 UTC,canceled,Regular Oreo McFlurry,"Oreo Topping, Regular Oreo McFlurry",,2.79,0,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,cdf4708c-da49-4e54-8e20-4dd41b0d934f,2020-03-05 02:34:58 +0000 UTC,canceled,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun, Big Mac",,4.49,0,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,cdf4708c-da49-4e54-8e20-4dd41b0d934f,2020-03-05 02:34:58 +0000 UTC,canceled,10 Piece McNuggets,"Hot Picante Salsa, Spicy Buffalo, 10 Piece McNuggets",,4.69,0,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,84fe4d40-2597-41bc-9027-2ac4296b08d8,2020-02-28 00:47:51 +0000 UTC,completed,10 Piece McNuggets,"Ketchup Packet, Tangy Honey Mustard, 10 Piece McNuggets",,4.69,19.95,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,84fe4d40-2597-41bc-9027-2ac4296b08d8,2020-02-28 00:47:51 +0000 UTC,completed,Regular M&M McFlurry,"M & M® Topping, Snack M&M McFlurry",,2.79,19.95,USD
p,7355184c-49bb-46c7-b49d-8d79e35f270c,84fe4d40-2597-41bc-9027-2ac4296b08d8,2020-02-28 00:47:51 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun, Ice, Medium Dr Pepper®, Salt, Big Mac Meal",,4.49,19.95,USD
